Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index,Genotype,Sex,Lifestyle,Diet,Weight,Age_Months
220307_9,VF040422_103835,day0_trial4,Chamber 2,,,Sound 2,3,2.2,0.43,7.33,164.02,0,753,APOE22HN,female ,Sedentary,Control,27.0,19.43
220307_9,VF040422_103835,day0_trial4,Chamber 2,,,Sound 3,8,16.233,3.15,54.11,18.75,0,491,APOE22HN,female ,Sedentary,Control,27.0,19.43
220307_9,VF040422_103835,day0_trial4,Chamber 2,,,Shock 1,0,0.0,0.0,0.0,1209.9,211,4439,APOE22HN,female ,Sedentary,Control,27.0,19.43
220307_9,VF040422_103835,day0_trial4,Chamber 2,,,Shock 2,0,0.0,0.0,0.0,1098.72,1,3975,APOE22HN,female ,Sedentary,Control,27.0,19.43
220307_9,VF040422_103835,day0_trial4,Chamber 2,,,Shock 3,0,0.0,0.0,0.0,1224.23,0,3693,APOE22HN,female ,Sedentary,Control,27.0,19.43
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Sound 1,7,4.3,0.83,14.33,66.26,0,603,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Sound 2,14,6.733,1.3,22.44,31.32,0,258,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Sound 3,9,26.8,5.19,89.33,3.61,0,226,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Shock 1,0,0.0,0.0,0.0,479.83,20,2560,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Shock 2,0,0.0,0.0,0.0,395.05,0,1243,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_10,VF040422_105141,day0_trial5,Chamber1,,,Shock 3,0,0.0,0.0,0.0,346.47,0,1803,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Sound 1,0,0.0,0.0,0.0,264.35,0,1321,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Sound 2,4,6.3,1.22,21.0,57.1,0,315,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Sound 3,4,12.167,2.36,40.56,77.9,0,584,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Shock 1,0,0.0,0.0,0.0,1056.77,131,3439,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Shock 2,0,0.0,0.0,0.0,806.15,15,2193,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_11,VF040422_105141,day0_trial5,Chamber 2,,,Shock 3,0,0.0,0.0,0.0,950.13,0,2507,APOE22HN,female ,Sedentary,Control,21.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Sound 1,8,4.1,0.79,13.67,52.59,0,525,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Sound 2,13,19.433,3.77,64.78,11.23,0,267,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Sound 3,14,18.633,3.61,62.11,14.55,0,196,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Shock 1,0,0.0,0.0,0.0,430.38,4,1821,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Shock 2,0,0.0,0.0,0.0,455.87,4,2029,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_12,VF040422_110504,day0_trial6,Chamber1,,,Shock 3,0,0.0,0.0,0.0,404.5,6,1343,APOE22HN,female ,Sedentary,Control,26.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Sound 1,0,0.0,0.0,0.0,388.56,0,1583,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Sound 2,0,0.0,0.0,0.0,148.33,0,646,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Sound 3,8,13.0,2.52,43.33,49.83,0,378,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Shock 1,0,0.0,0.0,0.0,707.22,108,1980,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Shock 2,0,0.0,0.0,0.0,962.53,40,4025,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_13,VF040422_110504,day0_trial6,Chamber 2,,,Shock 3,0,0.0,0.0,0.0,995.68,0,2476,APOE22HN,female ,Sedentary,Control,28.0,19.47
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Sound 1,9,4.8,0.93,16.0,71.23,0,416,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Sound 2,15,9.5,1.84,31.67,24.52,0,250,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Sound 3,13,25.567,4.95,85.22,3.43,0,143,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Shock 1,0,0.0,0.0,0.0,585.72,0,3300,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Shock 2,0,0.0,0.0,0.0,544.97,0,2417,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_14,VF040422_111750,day0_trial7,Chamber1,,,Shock 3,0,0.0,0.0,0.0,712.07,1,3127,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Sound 1,0,0.0,0.0,0.0,268.39,0,1102,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Sound 2,0,0.0,0.0,0.0,263.77,0,935,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Sound 3,10,14.033,2.72,46.78,44.07,0,317,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Shock 1,0,0.0,0.0,0.0,1259.93,99,3396,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Shock 2,0,0.0,0.0,0.0,1242.75,180,3010,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_15,VF040422_111750,day0_trial7,Chamber 2,,,Shock 3,0,0.0,0.0,0.0,1079.55,39,2828,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Sound 1,4,2.267,0.44,7.56,71.52,0,383,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Sound 2,11,11.2,2.17,37.33,28.24,0,443,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Sound 3,21,25.967,5.03,86.56,3.27,0,150,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Shock 1,0,0.0,0.0,0.0,731.3,5,2476,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Shock 2,0,0.0,0.0,0.0,444.45,0,1782,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_16,VF040422_113127,day0_trial8,Chamber1,,,Shock 3,0,0.0,0.0,0.0,430.6,0,1610,APOE33HN,male,Sedentary,Control,33.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Sound 1,0,0.0,0.0,0.0,510.54,1,1731,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Sound 2,4,2.433,0.47,8.11,342.74,0,2045,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Sound 3,10,13.7,2.66,45.67,49.52,0,503,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Shock 1,0,0.0,0.0,0.0,1648.9,256,6294,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Shock 2,0,0.0,0.0,0.0,1265.68,310,3337,APOE33HN,male,Sedentary,Control,32.0,21.33
220307_17,VF040422_113127,day0_trial8,Chamber 2,,,Shock 3,0,0.0,0.0,0.0,1098.37,283,2643,APOE33HN,male,Sedentary,Control,32.0,21.33
221101_1,VF112122_140416,Trial1,Chamber1,,,Sound 1,2,0.667,0.13,2.22,152.29,0,788,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_1,VF112122_140416,Trial1,Chamber1,,,Sound 2,3,1.767,0.34,5.89,95.71,0,521,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_1,VF112122_140416,Trial1,Chamber1,,,Sound 3,8,3.767,0.73,12.56,50.37,0,286,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_1,VF112122_140416,Trial1,Chamber1,,,Shock 1,0,0.0,0.0,0.0,865.43,74,3768,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_1,VF112122_140416,Trial1,Chamber1,,,Shock 2,0,0.0,0.0,0.0,822.68,6,3424,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_1,VF112122_140416,Trial1,Chamber1,,,Shock 3,0,0.0,0.0,0.0,834.75,0,2349,APOE44,male,Sedentary,HFD,44.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Sound 1,0,0.0,0.0,0.0,477.98,0,2738,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Sound 2,0,0.0,0.0,0.0,336.6,0,1211,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Sound 3,6,2.833,0.55,9.44,193.34,0,855,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1756.38,136,4942,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1626.57,293,6116,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_2,VF112122_140416,Trial1,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1513.48,0,4378,APOE44,male,Sedentary,HFD,41.0,13.133333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Sound 1,10,5.1,0.99,17.0,66.86,0,511,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Sound 2,4,5.7,1.1,19.0,71.2,0,594,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Sound 3,15,17.533,3.4,58.44,9.74,0,154,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Shock 1,0,0.0,0.0,0.0,664.25,7,2472,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Shock 2,0,0.0,0.0,0.0,655.38,4,2891,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_3,VF112122_142237,Day0_Trial2,Chamber1,,,Shock 3,0,0.0,0.0,0.0,616.43,0,2300,APOE44HN,male,Sedentary,HFD,42.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Sound 1,0,0.0,0.0,0.0,378.22,8,1906,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Sound 2,0,0.0,0.0,0.0,208.7,0,753,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Sound 3,6,8.167,1.58,27.22,112.97,0,738,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1708.85,371,5980,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1316.08,199,3185,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_4,VF112122_142237,Day0_Trial2,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1953.97,18,4966,APOE44HN,female,Sedentary,HFD,38.0,24.833333333333300
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Sound 1,3,1.367,0.26,4.56,113.49,0,729,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Sound 2,1,0.4,0.08,1.33,131.47,0,1708,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Sound 3,9,4.9,0.95,16.33,39.27,0,420,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Shock 1,0,0.0,0.0,0.0,865.38,17,3669,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Shock 2,0,0.0,0.0,0.0,629.98,4,2231,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112122_143643,Day0_Trial3,Chamber1,,,Shock 3,0,0.0,0.0,0.0,707.95,0,2150,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Sound 1,1,0.333,0.06,1.11,385.48,0,1672,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Sound 2,2,1.133,0.22,3.78,180.74,0,818,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Sound 3,2,0.767,0.15,2.56,181.21,0,863,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1352.5,199,4268,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1064.6,76,3503,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112122_143643,Day0_Trial3,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1335.87,97,3632,APOE44HN,male,Sedentary,Control,,16.8
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Sound 1,3,1.167,0.23,3.89,151.69,0,918,APOE44,female,Exercise,Control,,19.4
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Sound 2,11,8.7,1.69,29.0,54.56,0,413,APOE44,female,Exercise,Control,,19.4
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Sound 3,14,11.167,2.16,37.22,41.69,0,407,APOE44,female,Exercise,Control,,19.4
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Shock 1,0,0.0,0.0,0.0,426.17,88,958,APOE44,female,Exercise,Control,,19.4
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Shock 2,0,0.0,0.0,0.0,209.05,0,855,APOE44,female,Exercise,Control,,19.4
221101_7,VF112122_144925,Day0_Trial4,Chamber1,,,Shock 3,0,0.0,0.0,0.0,313.77,6,1110,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Sound 1,0,0.0,0.0,0.0,485.98,1,1766,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Sound 2,5,3.133,0.61,10.44,196.71,0,1188,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Sound 3,7,13.7,2.66,45.67,69.67,0,564,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1676.67,61,4802,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1540.98,99,3435,APOE44,female,Exercise,Control,,19.4
221101_8,VF112122_144925,Day0_Trial4,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1402.67,0,5299,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Sound 1,2,1.133,0.22,3.78,126.94,0,865,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Sound 2,9,7.833,1.52,26.11,55.99,0,725,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Sound 3,11,18.633,3.61,62.11,22.71,0,304,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Shock 1,0,0.0,0.0,0.0,397.83,36,2522,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Shock 2,0,0.0,0.0,0.0,412.18,9,1213,APOE44,female,Exercise,Control,,19.4
221101_9,VF112122_150247,Day0_Trial5,Chamber1,,,Shock 3,0,0.0,0.0,0.0,466.45,0,2103,APOE44,female,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Sound 1,0,0.0,0.0,0.0,298.5,0,2005,APOE44,male,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Sound 2,6,3.6,0.7,12.0,292.69,0,1307,APOE44,male,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Sound 3,8,8.133,1.58,27.11,105.85,0,724,APOE44,male,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1636.9,71,5817,APOE44,male,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1460.25,373,2869,APOE44,male,Exercise,Control,,19.4
221101_10,VF112122_150247,Day0_Trial5,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1738.97,270,4961,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Sound 1,2,0.7,0.14,2.33,175.0,0,984,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Sound 2,10,5.067,0.98,16.89,94.76,0,1215,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Sound 3,11,10.7,2.07,35.67,43.33,0,343,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Shock 1,0,0.0,0.0,0.0,751.75,108,3453,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Shock 2,0,0.0,0.0,0.0,933.5,12,2993,APOE44,male,Exercise,Control,,19.4
221101_11,VF112122_151709,Day0_Trial6,Chamber1,,,Shock 3,0,0.0,0.0,0.0,847.0,0,3090,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Sound 1,1,0.333,0.06,1.11,590.71,0,2323,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Sound 2,1,1.6,0.31,5.33,453.03,0,2588,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Sound 3,6,9.567,1.85,31.89,128.88,0,949,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Shock 1,0,0.0,0.0,0.0,2006.57,421,6734,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1385.02,148,5252,APOE44,male,Exercise,Control,,19.4
221101_12,VF112122_151709,Day0_Trial6,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1447.7,296,4270,APOE44,male,Exercise,Control,,19.4
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Sound 1,0,0.0,0.0,0.0,234.57,0,1041,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Sound 2,6,10.633,2.06,35.44,37.93,0,212,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Sound 3,14,14.567,2.82,48.56,20.88,0,209,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Shock 1,0,0.0,0.0,0.0,416.28,32,1423,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Shock 2,0,0.0,0.0,0.0,406.65,15,1595,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_13,VF112122_153151,Day0_Trial7,Chamber1,,,Shock 3,0,0.0,0.0,0.0,484.72,12,1454,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Sound 1,2,1.133,0.22,3.78,433.72,0,2342,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Sound 2,8,5.033,0.98,16.78,147.98,0,707,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Sound 3,6,12.6,2.44,42.0,51.33,0,717,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1373.52,261,3809,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1506.68,77,3922,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_14,VF112122_153151,Day0_Trial7,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1139.77,34,3119,APOE22HN,female,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Sound 1,3,2.333,0.45,7.78,122.61,0,658,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Sound 2,11,10.533,2.04,35.11,33.24,0,280,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Sound 3,11,9.033,1.75,30.11,45.93,0,281,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Shock 1,0,0.0,0.0,0.0,533.6,54,2207,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Shock 2,0,0.0,0.0,0.0,791.97,0,4135,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_15,VF112122_154417,Day0_Trial8,Chamber1,,,Shock 3,0,0.0,0.0,0.0,969.25,32,5582,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Sound 1,1,0.5,0.1,1.67,280.22,0,1740,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Sound 2,4,2.533,0.49,8.44,206.63,0,883,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Sound 3,15,13.2,2.56,44.0,49.01,0,457,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Shock 1,0,0.0,0.0,0.0,960.87,5,2704,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1407.48,115,2826,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_16,VF112122_154417,Day0_Trial8,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1391.45,3,4487,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Sound 1,5,2.367,0.46,7.89,130.0,0,946,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Sound 2,16,14.367,2.78,47.89,24.46,0,475,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Sound 3,21,20.533,3.98,68.44,14.03,0,371,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Shock 1,0,0.0,0.0,0.0,609.38,32,2152,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Shock 2,0,0.0,0.0,0.0,709.22,0,3094,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_17,VF112122_155904,Day0_Trial9,Chamber1,,,Shock 3,0,0.0,0.0,0.0,800.57,0,5348,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Sound 1,1,0.5,0.1,1.67,595.36,0,5575,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Sound 2,7,4.167,0.81,13.89,180.14,0,1002,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Sound 3,9,7.2,1.4,24.0,68.78,0,777,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Shock 1,0,0.0,0.0,0.0,1316.28,148,4303,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Shock 2,0,0.0,0.0,0.0,1510.58,0,4768,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_18,VF112122_155904,Day0_Trial9,Chamber2,,,Shock 3,0,0.0,0.0,0.0,1745.8,48,5716,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_19,VF112122_161131,Day0_Trial10,Chamber1,,,Sound 1,6,4.067,0.79,13.56,112.5,0,712,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_19,VF112122_161131,Day0_Trial10,Chamber1,,,Sound 2,7,4.833,0.94,16.11,103.24,0,967,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_19,VF112122_161131,Day0_Trial10,Chamber1,,,Sound 3,10,20.633,4.0,68.78,15.49,0,252,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_19,VF112122_161131,Day0_Trial10,Chamber1,,,Shock 1,0,0.0,0.0,0.0,463.02,0,1836,APOE22HN,male,Sedentary,Control,,15.666666666666700
221101_19,VF112122_161131,Day0_Trial10,Chamber1,,,Shock 2,0,0.0,0.0,0.0,504.18,0,2029,APOE22HN,male,Sedentary,Control,,15.666666666666700
