Animal ID,Experiment,Trial,Box,Animal,Group,Component Name,Freeze Cnt,Time Freezing,Pct Total Time Freezing,Pct Component Time Freezing,Avg Motion Index,Min Motion Index,Max Motion Index,Genotype,Sex,Lifestyle,Diet,Weight,Age_Months
220404_13,VF050422_110049,day2_trial7,Chamber1,,,Day2_Acclimation,7,7.7,1.71,4.28,271.41,0,1793,APOE22HN,male,Sedentary,Control,35,21.2333333333333
220404_13,VF050422_110049,day2_trial7,Chamber1,,,Day2_CSTone,62,61.467,13.66,17.07,141.76,0,1315,APOE22HN,male,Sedentary,Control,35,21.2333333333333
220404_13,VF050422_110049,day2_trial7,Chamber1,,,Day2_Exploration,27,24.733,5.5,5.5,97.06,0,1122,APOE22HN,male,Sedentary,Control,35,21.2333333333333
220307_1,VF040622_093554,day2_trial1,Chamber1,,,Day2_Acclimation,22,15.767,3.5,8.76,140.22,0,1010,APOE33HN,female ,Sedentary,Control,32,20.83
220307_1,VF040622_093554,day2_trial1,Chamber1,,,Day2_CSTone,51,88.633,19.7,24.62,73.57,0,1003,APOE33HN,female ,Sedentary,Control,32,20.83
220307_1,VF040622_093554,day2_trial1,Chamber1,,,Day2_Exploration,13,17.067,3.79,3.79,74.55,0,584,APOE33HN,female ,Sedentary,Control,32,20.83
220307_2,VF040622_093554,day2_trial1,Chamber 2,,,Day2_Acclimation,38,28.6,6.36,15.89,136.92,0,1118,APOE33HN,female ,Sedentary,Control,26,20.83
220307_2,VF040622_093554,day2_trial1,Chamber 2,,,Day2_CSTone,74,151.3,33.62,42.03,51.78,0,1142,APOE33HN,female ,Sedentary,Control,26,20.83
220307_2,VF040622_093554,day2_trial1,Chamber 2,,,Day2_Exploration,18,24.933,5.54,5.54,110.14,0,1142,APOE33HN,female ,Sedentary,Control,26,20.83
220307_4,VF040622_095303,day2_trial2,Chamber1,,,Day2_Acclimation,25,26.2,5.82,14.56,117.79,0,1245,APOE33HN,female ,Sedentary,Control,26,20.83
220307_4,VF040622_095303,day2_trial2,Chamber1,,,Day2_CSTone,55,81.533,18.12,22.65,88.44,0,1160,APOE33HN,female ,Sedentary,Control,26,20.83
220307_4,VF040622_095303,day2_trial2,Chamber1,,,Day2_Exploration,27,51.933,11.54,11.54,37.32,0,984,APOE33HN,female ,Sedentary,Control,26,20.83
220307_5,VF040622_095303,day2_trial2,Chamber 2,,,Day2_Acclimation,12,11.9,2.64,6.61,165.74,0,1335,APOE33HN,female ,Sedentary,Control,25,20.83
220307_5,VF040622_095303,day2_trial2,Chamber 2,,,Day2_CSTone,68,89.4,19.87,24.83,87.55,0,2467,APOE33HN,female ,Sedentary,Control,25,20.83
220307_5,VF040622_095303,day2_trial2,Chamber 2,,,Day2_Exploration,20,19.867,4.41,4.41,108.97,0,2467,APOE33HN,female ,Sedentary,Control,25,20.83
220307_6,VF040622_100439,day2_trial3,Chamber1,,,Day2_Acclimation,79,58.6,13.02,32.56,48.18,0,632,APOE22HN,male,Sedentary,Control,29,19.43
220307_6,VF040622_100439,day2_trial3,Chamber1,,,Day2_CSTone,103,133.833,29.74,37.18,43.61,0,679,APOE22HN,male,Sedentary,Control,29,19.43
220307_6,VF040622_100439,day2_trial3,Chamber1,,,Day2_Exploration,27,37.167,8.26,8.26,59.9,0,679,APOE22HN,male,Sedentary,Control,29,19.43
220307_7,VF040622_100439,day2_trial3,Chamber 2,,,Day2_Acclimation,96,78.133,17.36,43.41,44.41,0,784,APOE22HN,male,Sedentary,Control,31,19.43
220307_7,VF040622_100439,day2_trial3,Chamber 2,,,Day2_CSTone,83,102.833,22.85,28.56,41.6,0,733,APOE22HN,male,Sedentary,Control,31,19.43
220307_7,VF040622_100439,day2_trial3,Chamber 2,,,Day2_Exploration,14,12.6,2.8,2.8,63.72,0,677,APOE22HN,male,Sedentary,Control,31,19.43
220307_8,VF040622_101515,day2_trial4,Chamber1,,,Day2_Acclimation,29,24.3,5.4,13.5,99.66,0,1304,APOE22HN,male,Sedentary,Control,30,19.43
220307_8,VF040622_101515,day2_trial4,Chamber1,,,Day2_CSTone,68,195.233,43.39,54.23,29.76,0,933,APOE22HN,male,Sedentary,Control,30,19.43
220307_8,VF040622_101515,day2_trial4,Chamber1,,,Day2_Exploration,19,33.067,7.35,7.35,69.8,0,801,APOE22HN,male,Sedentary,Control,30,19.43
220307_9,VF040622_101515,day2_trial4,Chamber 2,,,Day2_Acclimation,22,22.1,4.91,12.28,173.89,0,1251,APOE22HN,female ,Sedentary,Control,27,19.43
220307_9,VF040622_101515,day2_trial4,Chamber 2,,,Day2_CSTone,56,98.367,21.86,27.32,95.35,0,1246,APOE22HN,female ,Sedentary,Control,27,19.43
220307_9,VF040622_101515,day2_trial4,Chamber 2,,,Day2_Exploration,20,35.9,7.98,7.98,61.93,0,588,APOE22HN,female ,Sedentary,Control,27,19.43
220307_10,VF040622_102547,day2_trial5,Chamber1,,,Day2_Acclimation,11,9.033,2.01,5.02,156.58,0,4735,APOE22HN,female ,Sedentary,Control,26,19.47
220307_10,VF040622_102547,day2_trial5,Chamber1,,,Day2_CSTone,61,114.633,25.47,31.84,67.39,0,4131,APOE22HN,female ,Sedentary,Control,26,19.47
220307_10,VF040622_102547,day2_trial5,Chamber1,,,Day2_Exploration,12,12.433,2.76,2.76,123.41,0,1310,APOE22HN,female ,Sedentary,Control,26,19.47
220307_11,VF040622_102547,day2_trial5,Chamber 2,,,Day2_Acclimation,29,37.4,8.31,20.78,97.25,0,1061,APOE22HN,female ,Sedentary,Control,21,19.47
220307_11,VF040622_102547,day2_trial5,Chamber 2,,,Day2_CSTone,64,124.2,27.6,34.5,57.53,0,2420,APOE22HN,female ,Sedentary,Control,21,19.47
220307_11,VF040622_102547,day2_trial5,Chamber 2,,,Day2_Exploration,16,31.233,6.94,6.94,80.11,0,931,APOE22HN,female ,Sedentary,Control,21,19.47
220307_12,VF040622_103606,day2_trial6,Chamber1,,,Day2_Acclimation,13,12.033,2.67,6.69,191.94,0,1846,APOE22HN,female ,Sedentary,Control,26,19.47
220307_12,VF040622_103606,day2_trial6,Chamber1,,,Day2_CSTone,41,108.333,24.07,30.09,84.85,0,1358,APOE22HN,female ,Sedentary,Control,26,19.47
220307_12,VF040622_103606,day2_trial6,Chamber1,,,Day2_Exploration,12,13.767,3.06,3.06,123.15,0,1358,APOE22HN,female ,Sedentary,Control,26,19.47
220307_13,VF040622_103606,day2_trial6,Chamber 2,,,Day2_Acclimation,1,0.833,0.19,0.46,182.88,0,1071,APOE22HN,female ,Sedentary,Control,28,19.47
220307_13,VF040622_103606,day2_trial6,Chamber 2,,,Day2_CSTone,27,19.867,4.41,5.52,134.74,0,1638,APOE22HN,female ,Sedentary,Control,28,19.47
220307_13,VF040622_103606,day2_trial6,Chamber 2,,,Day2_Exploration,14,11.533,2.56,2.56,127.86,0,1086,APOE22HN,female ,Sedentary,Control,28,19.47
220307_14,VF040622_104718,day2_trial7,Chamber1,,,Day2_Acclimation,38,49.633,11.03,27.57,84.17,0,1234,APOE33HN,male,Sedentary,Control,33,21.33
220307_14,VF040622_104718,day2_trial7,Chamber1,,,Day2_CSTone,58,89.067,19.79,24.74,102.72,0,1592,APOE33HN,male,Sedentary,Control,33,21.33
220307_14,VF040622_104718,day2_trial7,Chamber1,,,Day2_Exploration,22,37.2,8.27,8.27,53.51,0,818,APOE33HN,male,Sedentary,Control,33,21.33
220307_15,VF040622_104718,day2_trial7,Chamber 2,,,Day2_Acclimation,76,79.333,17.63,44.07,38.32,0,672,APOE33HN,male,Sedentary,Control,32,21.33
220307_15,VF040622_104718,day2_trial7,Chamber 2,,,Day2_CSTone,67,80.667,17.93,22.41,54.06,0,853,APOE33HN,male,Sedentary,Control,32,21.33
220307_15,VF040622_104718,day2_trial7,Chamber 2,,,Day2_Exploration,26,39.467,8.77,8.77,33.15,0,344,APOE33HN,male,Sedentary,Control,32,21.33
220307_16,VF040622_105836,day2_trial8,Chamber1,,,Day2_Acclimation,43,59.633,13.25,33.13,138.32,0,2097,APOE33HN,male,Sedentary,Control,33,21.33
220307_16,VF040622_105836,day2_trial8,Chamber1,,,Day2_CSTone,71,134.5,29.89,37.36,69.48,0,1303,APOE33HN,male,Sedentary,Control,33,21.33
220307_16,VF040622_105836,day2_trial8,Chamber1,,,Day2_Exploration,16,13.833,3.07,3.07,143.71,0,1303,APOE33HN,male,Sedentary,Control,33,21.33
220307_17,VF040622_105836,day2_trial8,Chamber 2,,,Day2_Acclimation,0,0,0,0,265.21,0,1828,APOE33HN,male,Sedentary,Control,32,21.33
220307_17,VF040622_105836,day2_trial8,Chamber 2,,,Day2_CSTone,46,40.533,9.01,11.26,158.08,0,3417,APOE33HN,male,Sedentary,Control,32,21.33
220307_17,VF040622_105836,day2_trial8,Chamber 2,,,Day2_Exploration,25,22.3,4.96,4.96,104.03,0,783,APOE33HN,male,Sedentary,Control,32,21.33
221101_1,VF112322_111057,Day2_Trial1,Chamber1,,,Day2_Acclimation,15,12.867,2.86,7.15,231.74,0,1557,APOE44,male,Sedentary,HFD,44,13.1333333333333
221101_1,VF112322_111057,Day2_Trial1,Chamber1,,,Day2_CSTone,58,71.067,15.79,19.74,127.05,0,1372,APOE44,male,Sedentary,HFD,44,13.1333333333333
221101_1,VF112322_111057,Day2_Trial1,Chamber1,,,Day2_Exploration,13,13.767,3.06,3.06,198.46,0,1372,APOE44,male,Sedentary,HFD,44,13.1333333333333
221101_2,VF112322_111057,Day2_Trial1,Chamber2,,,Day2_Acclimation,20,14.533,3.23,8.07,169.09,0,1362,APOE44,male,Sedentary,HFD,41,13.1333333333333
221101_2,VF112322_111057,Day2_Trial1,Chamber2,,,Day2_CSTone,61,73.5,16.33,20.42,111.62,0,1362,APOE44,male,Sedentary,HFD,41,13.1333333333333
221101_2,VF112322_111057,Day2_Trial1,Chamber2,,,Day2_Exploration,15,10.7,2.38,2.38,146.02,0,1362,APOE44,male,Sedentary,HFD,41,13.1333333333333
221101_3,VF112322_112407,Day2_Trial2,Chamber1,,,Day2_Acclimation,35,36.4,8.09,20.22,139.72,0,1168,APOE44HN,male,Sedentary,HFD,42,24.8333333333333
221101_3,VF112322_112407,Day2_Trial2,Chamber1,,,Day2_CSTone,69,82.533,18.34,22.93,94.89,0,1012,APOE44HN,male,Sedentary,HFD,42,24.8333333333333
221101_3,VF112322_112407,Day2_Trial2,Chamber1,,,Day2_Exploration,27,33.733,7.5,7.5,62.12,0,1012,APOE44HN,male,Sedentary,HFD,42,24.8333333333333
221101_4,VF112322_112407,Day2_Trial2,Chamber2,,,Day2_Acclimation,6,7.1,1.58,3.94,153.83,0,1166,APOE44HN,female,Sedentary,HFD,38,24.8333333333333
221101_4,VF112322_112407,Day2_Trial2,Chamber2,,,Day2_CSTone,22,27.1,6.02,7.53,145.58,0,1638,APOE44HN,female,Sedentary,HFD,38,24.8333333333333
221101_4,VF112322_112407,Day2_Trial2,Chamber2,,,Day2_Exploration,3,2.033,0.45,0.45,149.22,0,1246,APOE44HN,female,Sedentary,HFD,38,24.8333333333333
221101_5,VF112322_113542,Day1_Trial3,Chamber1,,,Day2_Acclimation,8,4.833,1.07,2.69,305.3,0,1701,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112322_113542,Day1_Trial3,Chamber1,,,Day2_CSTone,57,53.067,11.79,14.74,176.04,0,2131,APOE44HN,male,Sedentary,Control,,16.8
221101_5,VF112322_113542,Day1_Trial3,Chamber1,,,Day2_Exploration,10,13.1,2.91,2.91,167.27,0,2131,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112322_113542,Day1_Trial3,Chamber2,,,Day2_Acclimation,1,0.367,0.08,0.2,281.3,0,1728,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112322_113542,Day1_Trial3,Chamber2,,,Day2_CSTone,53,47.867,10.64,13.3,154.36,0,2047,APOE44HN,male,Sedentary,Control,,16.8
221101_6,VF112322_113542,Day1_Trial3,Chamber2,,,Day2_Exploration,4,2.333,0.52,0.52,231.98,0,2047,APOE44HN,male,Sedentary,Control,,16.8
221101_7,VF112322_114643,Day1_Trial4,Chamber1,,,Day2_Acclimation,9,8,1.78,4.44,237.61,0,2173,APOE44,female,Exercise,Control,,19.4
221101_7,VF112322_114643,Day1_Trial4,Chamber1,,,Day2_CSTone,54,66.567,14.79,18.49,93.98,0,1051,APOE44,female,Exercise,Control,,19.4
221101_7,VF112322_114643,Day1_Trial4,Chamber1,,,Day2_Exploration,15,13.167,2.93,2.93,63.64,0,788,APOE44,female,Exercise,Control,,19.4
221101_8,VF112322_114643,Day1_Trial4,Chamber2,,,Day2_Acclimation,34,37.733,8.39,20.96,134.58,0,925,APOE44,female,Exercise,Control,,19.4
221101_8,VF112322_114643,Day1_Trial4,Chamber2,,,Day2_CSTone,50,137.967,30.66,38.32,55.03,0,661,APOE44,female,Exercise,Control,,19.4
221101_8,VF112322_114643,Day1_Trial4,Chamber2,,,Day2_Exploration,15,31.233,6.94,6.94,85.07,0,605,APOE44,female,Exercise,Control,,19.4
221101_9,VF112322_115852,Day2_Trial5,Chamber1,,,Day2_Acclimation,17,15.567,3.46,8.65,252.1,0,1847,APOE44,female,Exercise,Control,,19.4
221101_9,VF112322_115852,Day2_Trial5,Chamber1,,,Day2_CSTone,66,147.133,32.7,40.87,82.6,0,3827,APOE44,female,Exercise,Control,,19.4
221101_9,VF112322_115852,Day2_Trial5,Chamber1,,,Day2_Exploration,14,38.067,8.46,8.46,101.96,0,1276,APOE44,female,Exercise,Control,,19.4
221101_10,VF112322_115852,Day2_Trial5,Chamber2,,,Day2_Acclimation,35,27.167,6.04,15.09,168.13,0,1474,APOE44,male,Exercise,Control,,19.4
221101_10,VF112322_115852,Day2_Trial5,Chamber2,,,Day2_CSTone,58,72.033,16.01,20.01,144.96,0,1432,APOE44,male,Exercise,Control,,19.4
221101_10,VF112322_115852,Day2_Trial5,Chamber2,,,Day2_Exploration,10,9.533,2.12,2.12,206.73,0,1432,APOE44,male,Exercise,Control,,19.4
221101_11,VF112322_121051,Day2_Trial6,Chamber1,,,Day2_Acclimation,3,2.5,0.56,1.39,289.61,0,1899,APOE44,male,Exercise,Control,,19.4
221101_11,VF112322_121051,Day2_Trial6,Chamber1,,,Day2_CSTone,52,76.667,17.04,21.3,161.96,0,1514,APOE44,male,Exercise,Control,,19.4
221101_11,VF112322_121051,Day2_Trial6,Chamber1,,,Day2_Exploration,11,13.367,2.97,2.97,215.9,0,1474,APOE44,male,Exercise,Control,,19.4
221101_12,VF112322_121051,Day2_Trial6,Chamber2,,,Day2_Acclimation,5,5.033,1.12,2.8,241.7,0,2757,APOE44,male,Exercise,Control,,19.4
221101_12,VF112322_121051,Day2_Trial6,Chamber2,,,Day2_CSTone,45,69.267,15.39,19.24,176.31,0,2038,APOE44,male,Exercise,Control,,19.4
221101_12,VF112322_121051,Day2_Trial6,Chamber2,,,Day2_Exploration,9,14.667,3.26,3.26,191.23,0,1854,APOE44,male,Exercise,Control,,19.4
221101_13,VF112322_122226,Day2_Trial7,Chamber1,,,Day2_Acclimation,20,9.933,2.21,5.52,152.71,0,1299,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_13,VF112322_122226,Day2_Trial7,Chamber1,,,Day2_CSTone,128,130.767,29.06,36.32,71.93,0,1671,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_13,VF112322_122226,Day2_Trial7,Chamber1,,,Day2_Exploration,20,17.8,3.96,3.96,142.84,0,1671,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_14,VF112322_122226,Day2_Trial7,Chamber2,,,Day2_Acclimation,78,47.867,10.64,26.59,107.94,0,1414,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_14,VF112322_122226,Day2_Trial7,Chamber2,,,Day2_CSTone,82,105.867,23.53,29.41,62.22,0,1103,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_14,VF112322_122226,Day2_Trial7,Chamber2,,,Day2_Exploration,28,27.167,6.04,6.04,69.76,0,849,APOE22HN,female,Sedentary,Control,,15.6666666666667
221101_15,VF112322_123305,Day2_Trial8,Chamber1,,,Day2_Acclimation,49,42.3,9.4,23.5,102.09,0,987,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_15,VF112322_123305,Day2_Trial8,Chamber1,,,Day2_CSTone,76,86.433,19.21,24.01,78.42,0,1319,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_15,VF112322_123305,Day2_Trial8,Chamber1,,,Day2_Exploration,20,23.167,5.15,5.15,80.43,0,912,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_16,VF112322_123305,Day2_Trial8,Chamber2,,,Day2_Acclimation,53,35,7.78,19.44,110.54,0,1825,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_16,VF112322_123305,Day2_Trial8,Chamber2,,,Day2_CSTone,80,81.9,18.2,22.75,121.48,0,1973,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_16,VF112322_123305,Day2_Trial8,Chamber2,,,Day2_Exploration,11,15.233,3.39,3.39,205.86,0,1973,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_17,VF112322_124353,Day2_Trial9,Chamber1,,,Day2_Acclimation,20,13.9,3.09,7.72,266.43,0,2243,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_17,VF112322_124353,Day2_Trial9,Chamber1,,,Day2_CSTone,69,62.233,13.83,17.29,177.62,0,2057,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_17,VF112322_124353,Day2_Trial9,Chamber1,,,Day2_Exploration,24,26.5,5.89,5.89,102.7,0,895,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_18,VF112322_124353,Day2_Trial9,Chamber2,,,Day2_Acclimation,24,17.567,3.9,9.76,231.89,0,1854,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_18,VF112322_124353,Day2_Trial9,Chamber2,,,Day2_CSTone,91,108.9,24.2,30.25,98.96,0,1704,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_18,VF112322_124353,Day2_Trial9,Chamber2,,,Day2_Exploration,6,4.267,0.95,0.95,232.29,0,1704,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_19,VF112322_125612,Day2_Trial10,Chamber1,,,Day2_Acclimation,26,34.167,7.59,18.98,151.96,0,1790,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_19,VF112322_125612,Day2_Trial10,Chamber1,,,Day2_CSTone,73,125.033,27.79,34.73,83.55,0,2268,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_19,VF112322_125612,Day2_Trial10,Chamber1,,,Day2_Exploration,21,29.467,6.55,6.55,68.36,0,451,APOE22HN,male,Sedentary,Control,,15.6666666666667
221101_20,VF112322_125612,Day2_Trial10,Chamber2,,,Day2_Acclimation,9,4.033,0.9,2.24,194.11,0,1912,APOE44HN,female,Exercise,Control,28,18.1
221101_20,VF112322_125612,Day2_Trial10,Chamber2,,,Day2_CSTone,76,52.233,11.61,14.51,105,0,1587,APOE44HN,female,Exercise,Control,28,18.1
221101_20,VF112322_125612,Day2_Trial10,Chamber2,,,Day2_Exploration,14,10.1,2.24,2.24,117.23,0,1587,APOE44HN,female,Exercise,Control,28,18.1
221101_21,VF112322_130735,Day2_Trial11,Chamber1,,,Day2_Acclimation,22,17.5,3.89,9.72,247.69,0,2077,APOE44HN,female,Exercise,Control,,18.1
221101_21,VF112322_130735,Day2_Trial11,Chamber1,,,Day2_CSTone,67,75.933,16.87,21.09,152.88,0,1767,APOE44HN,female,Exercise,Control,,18.1
221101_21,VF112322_130735,Day2_Trial11,Chamber1,,,Day2_Exploration,7,3.367,0.75,0.75,214.64,0,1767,APOE44HN,female,Exercise,Control,,18.1
221101_22,VF112322_130735,Day2_Trial11,Chamber2,,,Day2_Acclimation,26,22.1,4.91,12.28,147.55,0,1340,APOE44HN,female,Exercise,Control,16,18.1
221101_22,VF112322_130735,Day2_Trial11,Chamber2,,,Day2_CSTone,67,88,19.56,24.44,87.92,0,1783,APOE44HN,female,Exercise,Control,16,18.1
221101_22,VF112322_130735,Day2_Trial11,Chamber2,,,Day2_Exploration,23,31.1,6.91,6.91,68.59,0,1077,APOE44HN,female,Exercise,Control,16,18.1
221101_23,VF112322_131826,Day2_Trial12,Chamber1,,,Day2_Acclimation,26,21.933,4.87,12.19,160.44,0,1882,APOE44HN,female,Exercise,Control,27,18.1
221101_23,VF112322_131826,Day2_Trial12,Chamber1,,,Day2_CSTone,77,123.567,27.46,34.32,70.15,0,1718,APOE44HN,female,Exercise,Control,27,18.1
221101_23,VF112322_131826,Day2_Trial12,Chamber1,,,Day2_Exploration,23,36.267,8.06,8.06,77.98,0,1718,APOE44HN,female,Exercise,Control,27,18.1
221101_24,VF112322_131826,Day2_Trial12,Chamber2,,,Day2_Acclimation,0,0,0,0,236.65,0,1390,APOE44HN,female,Exercise,Control,23,18.1
221101_24,VF112322_131826,Day2_Trial12,Chamber2,,,Day2_CSTone,49,40.433,8.99,11.23,114.95,0,1142,APOE44HN,female,Exercise,Control,23,18.1
221101_24,VF112322_131826,Day2_Trial12,Chamber2,,,Day2_Exploration,15,14.333,3.19,3.19,104.2,0,737,APOE44HN,female,Exercise,Control,23,18.1
220905_1,VF092822_090927,Day2_Trial1,Chamber1,,,Day2_Acclimation,13,9.6,2.13,5.33,230.71,0,1292,APOE44,male,Sedentary,HFD,45,20.2
220905_1,VF092822_090927,Day2_Trial1,Chamber1,,,Day2_CSTone,59,107.7,23.93,29.92,86.93,0,1109,APOE44,male,Sedentary,HFD,45,20.2
220905_1,VF092822_090927,Day2_Trial1,Chamber1,,,Day2_Exploration,6,13.833,3.07,3.07,169.9,0,1109,APOE44,male,Sedentary,HFD,45,20.2
220905_2,VF092822_090927,Day2_Trial1,Chamber2,,,Day2_Acclimation,25,13.067,2.9,7.26,226.7,0,1387,APOE44,female,Sedentary,HFD,37,20.2
220905_2,VF092822_090927,Day2_Trial1,Chamber2,,,Day2_CSTone,35,93.2,20.71,25.89,121.41,0,1760,APOE44,female,Sedentary,HFD,37,20.2
220905_2,VF092822_090927,Day2_Trial1,Chamber2,,,Day2_Exploration,7,11.1,2.47,2.47,134.77,0,964,APOE44,female,Sedentary,HFD,37,20.2
220905_3,VF092822_100056,Day2_Trial2,Chamber1,,,Day2_Acclimation,39,27.967,6.21,15.54,172.35,0,1537,APOE44,male,Sedentary,HFD,36,20.2
220905_3,VF092822_100056,Day2_Trial2,Chamber1,,,Day2_CSTone,96,112.633,25.03,31.29,82.93,0,1516,APOE44,male,Sedentary,HFD,36,20.2
220905_3,VF092822_100056,Day2_Trial2,Chamber1,,,Day2_Exploration,27,26.6,5.91,5.91,128.02,0,1516,APOE44,male,Sedentary,HFD,36,20.2
220905_4,VF092822_100056,Day2_Trial2,Chamber2,,,Day2_Acclimation,59,51.967,11.55,28.87,59.32,0,588,APOE33HN,male,Exercise,Control,34,18.0666666666667
220905_4,VF092822_100056,Day2_Trial2,Chamber2,,,Day2_CSTone,70,78,17.33,21.67,144.9,0,1378,APOE33HN,male,Exercise,Control,34,18.0666666666667
220905_4,VF092822_100056,Day2_Trial2,Chamber2,,,Day2_Exploration,11,10.1,2.24,2.24,243.78,0,1255,APOE33HN,male,Exercise,Control,34,18.0666666666667
220905_5,VF092822_101226,Day2_Trial3,Chamber1,,,Day2_Acclimation,21,18.7,4.16,10.39,260.98,0,1736,APOE33HN,male,Exercise,Control,32,18.0666666666667
220905_5,VF092822_101226,Day2_Trial3,Chamber1,,,Day2_CSTone,75,71.3,15.84,19.81,119.43,0,1074,APOE33HN,male,Exercise,Control,32,18.0666666666667
220905_5,VF092822_101226,Day2_Trial3,Chamber1,,,Day2_Exploration,9,6.5,1.44,1.44,197.79,0,1074,APOE33HN,male,Exercise,Control,32,18.0666666666667
220905_6,VF092822_101226,Day2_Trial3,Chamber2,,,Day2_Acclimation,7,5.367,1.19,2.98,378.88,0,2316,APOE33HN,male,Exercise,Control,33,18.0666666666667
220905_6,VF092822_101226,Day2_Trial3,Chamber2,,,Day2_CSTone,59,62.233,13.83,17.29,179.69,0,1862,APOE33HN,male,Exercise,Control,33,18.0666666666667
220905_6,VF092822_101226,Day2_Trial3,Chamber2,,,Day2_Exploration,12,14.067,3.13,3.13,273.3,0,1862,APOE33HN,male,Exercise,Control,33,18.0666666666667
220905_7,VF092822_102403,Day2_Trial4,Chamber1,,,Day2_Acclimation,6,3.267,0.73,1.81,336.92,0,1673,APOE44,male,Sedentary,HFD,45,20.2
220905_7,VF092822_102403,Day2_Trial4,Chamber1,,,Day2_CSTone,86,69.633,15.47,19.34,165.99,0,1842,APOE44,male,Sedentary,HFD,45,20.2
220905_7,VF092822_102403,Day2_Trial4,Chamber1,,,Day2_Exploration,5,3.233,0.72,0.72,331.72,0,1842,APOE44,male,Sedentary,HFD,45,20.2
220905_8,VF092822_102403,Day2_Trial4,Chamber2,,,Day2_Acclimation,65,42.133,9.36,23.41,81.78,0,688,APOE44,female,Sedentary,HFD,37,20.2
220905_8,VF092822_102403,Day2_Trial4,Chamber2,,,Day2_CSTone,81,79.033,17.56,21.95,108.22,0,1409,APOE44,female,Sedentary,HFD,37,20.2
220905_8,VF092822_102403,Day2_Trial4,Chamber2,,,Day2_Exploration,13,8.967,1.99,1.99,161.79,0,1409,APOE44,female,Sedentary,HFD,37,20.2
220905_9,VF092822_103528,Day2_Trial5,Chamber1,,,Day2_Acclimation,33,36,8,20,205.92,0,1826,APOE44,male,Sedentary,HFD,36,20.2
220905_9,VF092822_103528,Day2_Trial5,Chamber1,,,Day2_CSTone,66,103.533,23.01,28.76,139,0,1703,APOE44,male,Sedentary,HFD,36,20.2
220905_9,VF092822_103528,Day2_Trial5,Chamber1,,,Day2_Exploration,12,15.9,3.53,3.53,189.62,0,1703,APOE44,male,Sedentary,HFD,36,20.2
220905_10,VF092822_103528,Day2_Trial5,Chamber2,,,Day2_Acclimation,89,58.767,13.06,32.65,44.99,0,760,APOE22HN,male,Sedentary,Control,32,20.4
220905_10,VF092822_103528,Day2_Trial5,Chamber2,,,Day2_CSTone,122,101.8,22.62,28.28,76.86,0,1653,APOE22HN,male,Sedentary,Control,32,20.4
220905_10,VF092822_103528,Day2_Trial5,Chamber2,,,Day2_Exploration,20,13,2.89,2.89,169.97,0,1653,APOE22HN,male,Sedentary,Control,32,20.4
220905_11,VF092822_104708,Day2_Trial6,Chamber1,,,Day2_Acclimation,60,105.5,23.44,58.61,63.9,0,1254,APOE22HN,male,Sedentary,Control,32,20.4
220905_11,VF092822_104708,Day2_Trial6,Chamber1,,,Day2_CSTone,75,91,20.22,25.28,125.1,0,1399,APOE22HN,male,Sedentary,Control,32,20.4
220905_11,VF092822_104708,Day2_Trial6,Chamber1,,,Day2_Exploration,33,28.833,6.41,6.41,64.71,0,955,APOE22HN,male,Sedentary,Control,32,20.4
220905_12,VF092822_104708,Day2_Trial6,Chamber2,,,Day2_Acclimation,58,62.767,13.95,34.87,76.77,0,863,APOE22HN,male,Sedentary,Control,33,20.4
220905_12,VF092822_104708,Day2_Trial6,Chamber2,,,Day2_CSTone,51,177.933,39.54,49.43,44.23,0,1152,APOE22HN,male,Sedentary,Control,33,20.4
220905_12,VF092822_104708,Day2_Trial6,Chamber2,,,Day2_Exploration,17,32.767,7.28,7.28,93.18,0,1152,APOE22HN,male,Sedentary,Control,33,20.4
220905_13,VF092822_105820,Day2_Trial7,Chamber1,,,Day2_Acclimation,21,24.067,5.35,13.37,208.88,0,2276,APOE33,female,Exercise,Control,,17.5
220905_13,VF092822_105820,Day2_Trial7,Chamber1,,,Day2_CSTone,56,212.867,47.3,59.13,14.85,0,719,APOE33,female,Exercise,Control,,17.5
